Country Name	Series Name	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015
Jamaica	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0	0	1
Jamaica	Resolving Insolvency: cost (% of estate)	18	18	18	18	18	18	18	18	18	18	18
Jamaica	Resolving Insolvency: recovery rate (cents on the dollar)	63.9	64.3	64.3	64.5	64.5	65.1	65.3	63.1	64.2	64.2	64.5
Jamaica	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	6	6	11
Jamaica	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Tax payments (number)	72	72	72	72	72	72	72	36	36	36	37
Jamaica	Time required to build a warehouse (days)	235	235	235	155	155	166	155.5	155.5	145.5	159.5	129.5
Jamaica	Time required to connect to electricity (days)	..	..	..	..	95	95	95	95	95	95	95
Jamaica	Time required to enforce a contract (days)	565	565	565	655	655	655	655	655	655	655	655
Jamaica	Time required to register property (days)	51	51	51	35	35	17.5	17.5	17.5	17	18	18
Jamaica	Time required to start a business (days)	8	8	8	8	8	8	7	7	6	15	3
Jamaica	Time to prepare and pay taxes (hours)	414	414	414	414	414	414	414	368	368	368	358
Jamaica	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	1.1	1.1
Jamaica	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Jamaica	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Japan	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	..	..	..
Japan	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Japan	Cost to enforce a contract (% of claim)	..	..	..	..	..	..	..	..	23.4	23.4	23.4
Japan	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Japan	Cost to get electricity (% of income per capita)	..	..	..	..	..	..	..	..	0	0	0
Japan	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Japan	Cost to register property (% of property value)	..	..	..	..	..	..	..	..	5.8	5.8	5.8
Japan	Cost to start a business (% of income per capita)	..	..	..	..	..	..	..	..	7.5	7.5	7.5
Japan	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Japan	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	..	..	..
Japan	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Japan	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	30	34
Japan	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Japan	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	7	7	7
Japan	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Japan	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Japan	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Japan	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	5.7	5.7	5.7
Japan	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Japan	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Japan	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	..	..	..
Japan	Minimum paid-in capital required to start a business (% of income per capita)	..	..	..	..	..	..	..	..	0	0	0
Japan	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Japan	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	..	..	..	..	..
Japan	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Japan	Procedures required to build a warehouse (number)	..	..	..	..	..	..	..	..	12	12	12
Japan	Procedures required to connect to electricity (number)	..	..	..	..	..	..	..	..	3.4	3.4	3.4
Japan	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Japan	Procedures required to register property (number)	..	..	..	..	..	..	..	..	6	6	6
Japan	Procedures required to start a business (number)	..	..	..	..	..	..	..	..	8	8	8
Japan	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Japan	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Japan	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	..	..	..
Japan	Resolving Insolvency: cost (% of estate)	..	..	..	..	..	..	..	..	3.5	3.5	3.5
Japan	Resolving Insolvency: recovery rate (cents on the dollar)	..	..	..	..	..	..	..	..	92.8	92.9	92.9
Japan	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Japan	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	14	14	14
Japan	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Japan	Tax payments (number)	..	..	..	..	..	..	..	..	13	14	14
Japan	Time required to build a warehouse (days)	..	..	..	..	..	..	..	..	197	197	197
Japan	Time required to connect to electricity (days)	..	..	..	..	..	..	..	..	97.7	97.7	97.7
Japan	Time required to enforce a contract (days)	..	..	..	..	..	..	..	..	360	360	360
Japan	Time required to register property (days)	..	..	..	..	..	..	..	..	13	13	13
Japan	Time required to start a business (days)	..	..	..	..	..	..	..	..	10.7	10.2	10.2
Japan	Time to prepare and pay taxes (hours)	..	..	..	..	..	..	..	..	330	330	330
Japan	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	0.6	0.6	0.6
Japan	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Japan	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Jordan	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Cost to enforce a contract (% of claim)	31.2	31.2	31.2	31.2	31.2	31.2	31.2	31.2	31.2	31.2	31.2
Jordan	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Cost to get electricity (% of income per capita)	..	..	..	..	527.2	323.8	274.2	316.4	327.3	315.9	303
Jordan	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Cost to register property (% of property value)	10	10	10	10	7.5	7.5	7.5	7.5	9	9	9
Jordan	Cost to start a business (% of income per capita)	85.5	73	23.8	35.9	30.6	27.6	23.6	23.4	22.3	21.4	20.7
Jordan	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Jordan	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	107	113
Jordan	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	3.3	3.3	3.3
Jordan	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	4	4	4
Jordan	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	2	2	2
Jordan	Minimum paid-in capital required to start a business (% of income per capita)	1011.6	864.4	795.4	24.2	19.9	17.9	0	0	0	0	0
Jordan	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Jordan	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Procedures required to build a warehouse (number)	18	18	18	18	16	16	16	16	16	16	16
Jordan	Procedures required to connect to electricity (number)	..	..	..	..	5	5	5	5	5	5	5
Jordan	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Procedures required to register property (number)	7	7	7	7	7	7	7	7	7	7	7
Jordan	Procedures required to start a business (number)	10	10	8	8	7	7	7	7	7	7	7
Jordan	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0	0	0
Jordan	Resolving Insolvency: cost (% of estate)	20	20	20	20	20	20	20	20	20	20	20
Jordan	Resolving Insolvency: recovery rate (cents on the dollar)	27.6	27.8	27.5	27.2	27.2	26.9	27.1	27.2	27.2	27	27
Jordan	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	5	5	5
Jordan	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Tax payments (number)	26	26	26	26	26	26	25	25	25	25	25
Jordan	Time required to build a warehouse (days)	91	91	91	91	63	63	63	63	63	63	63
Jordan	Time required to connect to electricity (days)	..	..	..	..	47	47	47	47	47	50	50
Jordan	Time required to enforce a contract (days)	689	689	689	689	689	689	689	689	689	689	689
Jordan	Time required to register property (days)	21	21	21	21	21	21	21	21	21	21	21
Jordan	Time required to start a business (days)	16	16	13	13	12	12	12	12	12	12	12
Jordan	Time to prepare and pay taxes (hours)	136	136	136	136	136	136	151	151	151	151	151
Jordan	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	3	3
Jordan	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Jordan	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2.5	2.5	3
Kazakhstan	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Cost to enforce a contract (% of claim)	22	22	22	22	22	22	22	22	22	22	22
Kazakhstan	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Cost to get electricity (% of income per capita)	..	..	..	..	115.6	111.3	88.4	71.1	65.3	56.6	51.2
Kazakhstan	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Cost to register property (% of property value)	1.2	1.8	0.9	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
Kazakhstan	Cost to start a business (% of income per capita)	8.6	7	7.6	5.2	4.8	1	0.8	0.7	0.6	0.5	0.1
Kazakhstan	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	2	2	2
Kazakhstan	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	53	41
Kazakhstan	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	6.7	6.7	7.7
Kazakhstan	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	5.7
Kazakhstan	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	2	4	6
Kazakhstan	Minimum paid-in capital required to start a business (% of income per capita)	28.1	23.1	22.9	15.9	13.4	0	0	0	0	0	0
Kazakhstan	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	0	0	0	0	0
Kazakhstan	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Procedures required to build a warehouse (number)	32	32	32	32	31	25	25	25	25	25	24
Kazakhstan	Procedures required to connect to electricity (number)	..	..	..	..	6	6	6	6	6	6	6
Kazakhstan	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Procedures required to register property (number)	7	7	7	4	4	4	4	4	4	4	3
Kazakhstan	Procedures required to start a business (number)	8	8	8	8	7	6	6	6	6	6	4
Kazakhstan	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0.5	0.5	0.5
Kazakhstan	Resolving Insolvency: cost (% of estate)	15	15	15	15	15	15	15	15	15	15	15
Kazakhstan	Resolving Insolvency: recovery rate (cents on the dollar)	36.4	39.3	39.1	40.6	40.6	43.3	42.7	43.1	43.2	43.3	42.8
Kazakhstan	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	7	9	11.5
Kazakhstan	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Tax payments (number)	7	7	7	7	7	7	6	6	6	6	7
Kazakhstan	Time required to build a warehouse (days)	257	257	257	257	234	193	193	193	174	154	154
Kazakhstan	Time required to connect to electricity (days)	..	..	..	..	88	88	88	88	88	88	83
Kazakhstan	Time required to enforce a contract (days)	390	390	390	390	390	390	370	370	370	370	370
Kazakhstan	Time required to register property (days)	52	52	52	40	40	40	40	40	23	11	4.5
Kazakhstan	Time required to start a business (days)	25	21	21	21	20	19	19	19	12	10	5
Kazakhstan	Time to prepare and pay taxes (hours)	271	271	271	271	271	271	188	188	188	188	188
Kazakhstan	Time to resolve insolvency (years)	..	..	..	..	..	..	..	..	..	1.5	1.5
Kazakhstan	Total tax rate (% of profit)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Cost to export (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Cost to import (US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Documents to export (number)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Documents to import (number)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Time to export (day)	..	..	..	..	..	..	..	..	..	..	..
Kazakhstan	Trade: Time to import (days)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Commencement of proceedings index (0-3)	..	..	..	..	..	..	..	..	2	2	2
Kenya	Cost to build a warehouse (% of income per capita)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Cost to enforce a contract (% of claim)	34.2	34.2	34.2	34.2	47.2	47.2	47.2	47.2	47.2	47.2	47.2
Kenya	Cost to export (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Cost to get electricity (% of income per capita)	..	..	..	..	1397.2	1449.6	1419.2	1197.8	1081.3	1011.4	732.3
Kenya	Cost to import (deflated US$ per container)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Cost to register property (% of property value)	4.2	4.2	4.2	4.2	4.2	4.2	4.3	4.3	4.2	4.3	4.2
Kenya	Cost to start a business (% of income per capita)	48.3	46.3	46.2	39.8	44.6	46.8	45.2	40.6	38.2	42.7	35.3
Kenya	Credit: Strength of legal rights index (0=weak to 10=strong)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Creditor participation index (0-4)	..	..	..	..	..	..	..	..	1	1	1
Kenya	Depth of credit information index (0=low to 6=high)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Ease of doing business index (1=easiest to 185=most difficult)	..	..	..	..	..	..	..	..	..	129	108
Kenya	Ease of shareholder suits index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Extent of conflict of interest regulation index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	4.7
Kenya	Extent of corporate transparency index (0-9)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Extent of director liability index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Extent of disclosure index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Extent of shareholder governance index (0-10)	..	..	..	..	..	..	..	..	4.7	4.7	4.7
Kenya	Extent of shareholder rights index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Labor tax and contributions (%)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Management of debtor's assets index (0-6)	..	..	..	..	..	..	..	..	2	2	2
Kenya	Minimum paid-in capital required to start a business (% of income per capita)	0	0	0	0	0	0	0	0	0	0	0
Kenya	Other taxes (%)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Outcome (0 as piecemeal sale and 1 as going concern)	..	..	..	..	..	..	1	1	1	1	1
Kenya	Private credit bureau coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Procedures required to build a warehouse (number)	7	7	7	7	8	13	13	14	15	15	15
Kenya	Procedures required to connect to electricity (number)	..	..	..	..	4	4	4	4	4	4	4
Kenya	Procedures required to enforce a contract (number)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Procedures required to register property (number)	9	9	9	9	9	9	9	9	9	9	9
Kenya	Procedures required to start a business (number)	14	14	13	13	13	12	12	11	11	11	11
Kenya	Profit tax (%)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Public credit registry coverage (% of adults)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Reorganization proceedings index (0-3)	..	..	..	..	..	..	..	..	0	0	0
Kenya	Resolving Insolvency: cost (% of estate)	22	22	22	22	22	22	22	22	22	22	22
Kenya	Resolving Insolvency: recovery rate (cents on the dollar)	32.6	31.8	31	31.6	31.6	29.8	30.9	29.5	24.7	27.1	27.9
Kenya	Strength of governance structure index (0-10.5)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Strength of insolvency framework index (0-16)	..	..	..	..	..	..	..	..	5	5	5
Kenya	Strength of investor protection index (0 to 10)	..	..	..	..	..	..	..	..	..	..	..
Kenya	Tax payments (number)	42	42	41	41	41	41	41	41	41	30	30
